ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO23N000000623,장소,유적지,8269445,방호정,,,60603,유명사적/유적지,4775035037101810000,경상북도,청송군,안덕면,신성리,181,4775035037,4775035000,477503316009,방호정로,126-24,128.987607126469,36.3290784057552,마바335156,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000624,장소,유적지,8269448,배론성지,,,60603,유명사적/유적지,4315025029106230000,충청북도,제천시,봉양읍,구학리,623,4315025029,4315025000,,,,128.082472214324,37.1606540096257,라사517070,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000625,장소,유적지,8269449,배중손장군사당,,,60603,유명사적/유적지,4690034030100150123,전라남도,진도군,임회면,백동리,15-123,4690034030,4690034000,469002017002,진도대로,4212,126.199740516498,34.3694218136095,나다804980,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000626,장소,유적지,8269450,백곡공소성지,,,60603,유명사적/유적지,4375034021200320000,충청북도,진천군,백곡면,석현리,산32,4375034021,4375034000,,,,127.374739437455,36.8897188363027,다바888768,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000627,장소,유적지,8269451,백령성지,,,60603,유명사적/유적지,4471036028107290000,충청남도,금산군,남이면,매곡리,729,4471036028,4471036000,,,,127.480851265896,36.0371538426581,다마982822,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000628,장소,유적지,8269453,청주백제고분,,,60603,유명사적/유적지,4311310500200120028,충청북도,청주시 흥덕구,신봉동,,산12-28,4311310500,4311370000,,,,127.46771322245,36.6517134369757,다바971504,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000629,장소,유적지,8269455,백제석촌고분,,,60603,유명사적/유적지,1171010500102480000,서울특별시,송파구,석촌동,,248,1171010500,1171060000,117104169026,가락로7길,21,127.102177439297,37.5019392983238,다사648448,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000630,장소,유적지,8269456,백제요지,,,60603,유명사적/유적지,1162010300200670001,서울특별시,관악구,남현동,,산67-1,1162010300,1162063000,116204160293,남현3길,34,126.979493464234,37.474594904342,다사539418,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000631,장소,유적지,8269458,병영성지,,,60603,유명사적/유적지,4681038024101370000,전라남도,강진군,병영면,성동리,137,4681038024,4681038000,,,,126.816331802591,34.7202488238716,다라374364,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000632,장소,유적지,8269459,보신각,,,60606,비/탑/문/각,1111013500100450004,서울특별시,종로구,관철동,,45-4,1111013500,1111061500,,,,126.983678141237,37.5697701698635,다사544523,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000633,장소,유적지,8269460,보원사지,,,60603,유명사적/유적지,4421038022101050000,충청남도,서산시,운산면,용현리,105,4421038022,4421038000,,,,126.60236238174,36.7618013031295,다바198630,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000634,장소,유적지,8269461,보현성지,,,60603,유명사적/유적지,5115031026205220000,강원특별자치도,강릉시,성산면,보광리,산522,5115031026,5115031000,,,,128.785384353511,37.7398091159349,마사132719,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000635,장소,유적지,8269462,봉소루,,,60603,유명사적/유적지,3014010700100610002,대전광역시,중구,석교동,,61-2,3014010700,3014062000,301403165015,봉소루로,29,127.441045762562,36.3091496740815,다바947124,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000636,장소,유적지,8269464,봉황대,,,60603,유명사적/유적지,4715010900108200002,경상북도,김천시,교동,,820-2,4715010900,4715057500,,,,128.09334875969,36.1374850826476,라마533935,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000637,장소,유적지,8269465,봉황동유적,,,60603,유명사적/유적지,4825010400103330000,경상남도,김해시,봉황동,,333,4825010400,4825052000,482504805025,가락로63번길,51,128.875329594441,35.2308668435005,마라251936,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000638,장소,유적지,8269466,부여지석리성지,,,60603,유명사적/유적지,4476039025105710002,충청남도,부여군,충화면,지석리,571-2,4476039025,4476039000,,,,126.793490557559,36.1900694345872,다마364994,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000639,장소,유적지,8269469,사곡리남근석,,,60603,유명사적/유적지,4575040022109840003,전라북도,임실군,덕치면,사곡리,984-3,4575040022,4575040000,,,,127.178231524602,35.5176378808249,다마708246,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000640,장소,유적지,8269472,삼성산성지,,,60603,유명사적/유적지,1162010200200570014,서울특별시,관악구,신림동,,산57-14,1162010200,1162074500,116203000029,호암로,454-16,126.92949354289,37.4553922334732,다사495397,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000641,장소,유적지,8269474,삼성혈,,,60603,유명사적/유적지,5011010300113130000,제주특별자치도,제주시,이도일동,,1313,5011010300,5011053000,501103349085,삼성로,22,126.529144148675,33.5042711641337,다다098017,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000642,장소,유적지,8269475,삼양선사유적지,,,60603,유명사적/유적지,5011011400121260009,제주특별자치도,제주시,삼양이동,,2126-9,5011011400,5011061000,,,,126.587666168538,33.5233383099473,다다152038,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000643,장소,유적지,8269476,마애여래입상,,,60605,보물,1138011400104050000,서울특별시,은평구,진관동,,405,1138011400,1138069000,,,,126.952293795997,37.6425326146134,다사516604,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000644,장소,유적지,8269479,새남터순교성지,,,60603,유명사적/유적지,1117012900101990001,서울특별시,용산구,이촌동,,199-1,1117012900,1117064000,111703102008,이촌로,80-8,126.956836789611,37.5249418271924,다사520474,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000645,장소,유적지,8269481,서소문순교성지,,,60603,유명사적/유적지,1114017200100160002,서울특별시,중구,의주로2가,,16-2,1114017200,1114068000,,,,126.969962138849,37.5605692782742,다사531513,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000646,장소,유적지,8269482,서울한양도성,,,60603,유명사적/유적지,1111016400100010007,서울특별시,종로구,종로6가,,1-7,1111016400,1111063000,,,,127.008582550166,37.5742084292662,다사566528,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000647,장소,유적지,8269484,서울한양도성,,,60603,유명사적/유적지,1129010100101180002,서울특별시,성북구,성북동,,118-2,1129010100,1129052500,,,,126.997911210081,37.5924810171417,다사556549,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000648,장소,유적지,8269485,서천교성지,,,60603,유명사적/유적지,4511112300103820003,전라북도,전주시 완산구,서완산동1가,,382-3,4511112300,4511163500,451114598273,완산길,85,127.14055113352,35.8116714985011,다마675573,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000649,장소,유적지,8269486,서출지,,,60603,유명사적/유적지,4713012000109740001,경상북도,경주시,남산동,,974-1,4713012000,4713060500,,,,129.242384740773,35.7964466184317,마마574569,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000650,장소,유적지,8269488,석장구석기유적지,,,60603,유명사적/유적지,3611035029106310003,세종특별자치시,,장군면,송문리,631-3,3611035029,3611035000,,,,127.194879840341,36.5184226044849,다바726356,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000651,장소,유적지,8269489,석조약사여래입상,,,60605,보물,4420031022100030000,충청남도,아산시,송악면,평촌리,3,4420031022,4420031000,442004559789,평촌길50번길,147-17,127.007721262653,36.7444474117489,다바560608,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000652,장소,유적지,8269490,석창성지,,,60603,유명사적/유적지,4613013600108000001,전라남도,여수시,여천동,,800-1,4613013600,4613080000,,,,127.661566733245,34.7833627866573,라라147432,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000653,장소,유적지,8269491,석천정사,,,60603,유명사적/유적지,4792025023109450000,경상북도,봉화군,봉화읍,유곡리,945,4792025023,4792025000,479204772349,충재길,25-36,128.739022874932,36.9031644414644,마바103790,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000654,장소,유적지,8269493,여천선소유적,,,60603,유명사적/유적지,4613013200107080000,전라남도,여수시,시전동,,708,4613013200,4613079000,,,,127.663156787391,34.7550234903319,라라149400,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000655,장소,유적지,8269494,선진리성,,,60603,유명사적/유적지,4824033022107710000,경상남도,사천시,용현면,선진리,771,4824033022,4824033000,482404802374,선진안길,83-28,128.041906803563,35.0435357558768,라라494721,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000656,장소,유적지,8269495,남종삼요한묘,,,60603,유명사적/유적지,4163034022200200003,경기도,양주시,장흥면,울대리,산20-3,4163034022,4163034000,,,,126.999081148907,37.7342513136538,다사558706,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000657,장소,유적지,8269498,성류굴관광단지성류굴,,,60603,유명사적/유적지,4793033025200300000,경상북도,울진군,근남면,구산리,산30,4793033025,4793033000,,,,129.380649476541,36.9557735405223,마바674858,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000658,장소,유적지,8269499,성유스티노신학교,,,60603,유명사적/유적지,2711015600105880004,대구광역시,중구,남산동,,588-4,2711015600,2711066000,271104223044,남산로8길,91,128.588981163788,35.8611063227146,라마983632,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000659,장소,유적지,8269500,성주사지,,,60603,유명사적/유적지,4418040021100730000,충청남도,보령시,성주면,성주리,73,4418040021,4418040000,,,,126.655839089729,36.3445311405009,다바242166,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000660,장소,유적지,8269501,성지원,,,60603,유명사적/유적지,4423036028103370012,충청남도,논산시,연산면,한전리,337-12,4423036028,4423036000,,,,127.186439798529,36.2052129638189,다바718009,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000661,장소,유적지,8269502,성혼선생묘,,,60603,유명사적/유적지,4148025322103900053,경기도,파주시,파주읍,향양리,390-53,4148025322,4148025300,414803206119,성현로,36,126.813499108761,37.8536600750469,다사396839,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000662,장소,유적지,8269503,성황신김총유적,,,60603,유명사적/유적지,4615035023105460000,전라남도,순천시,주암면,주암리,546,4615035023,4615035000,461504650114,하주길,119,127.298969032306,35.0671158217424,다라816746,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000663,장소,유적지,8269504,세검정,,,60603,유명사적/유적지,1111018600101680006,서울특별시,종로구,신영동,,168-6,1111018600,1111055000,111103005005,세검정로,244,126.960155152218,37.6008947777332,다사523558,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000664,장소,유적지,8269505,세종대왕왕자태실,,,60603,유명사적/유적지,4784039039200080000,경상북도,성주군,월항면,인촌리,산8,4784039039,4784039000,,,,128.294897512485,36.0144350040128,라마716800,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000665,장소,유적지,8269507,솔뫼성지,,,60603,유명사적/유적지,4427037022200450003,충청남도,당진시,우강면,송산리,산45-3,4427037022,4427037000,,,,126.785992814274,36.820360788321,다바363693,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000666,장소,유적지,8269508,정약전유적지,,,60603,유명사적/유적지,4691036024200640000,전라남도,신안군,흑산면,사리,산64,4691036024,4691036000,,,,125.40772475232,34.6437441965322,나라082297,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000667,장소,유적지,8269509,서재필사적지,,,60603,유명사적/유적지,4678036022110240000,전라남도,보성군,문덕면,용암리,1024,4678036022,4678036000,467804670296,용암길,8,127.194966321133,34.9584393619316,다라721626,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000668,장소,유적지,8269511,수로왕비릉,,,60603,유명사적/유적지,4825010600101200001,경상남도,김해시,구산동,,120-1,4825010600,4825055000,482504805011,가락로190번길,1,128.877633932059,35.243487762299,마라253951,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000669,장소,유적지,8269512,수류성당성지,,,60603,유명사적/유적지,4521045027104520005,전라북도,김제시,금산면,화율리,452-5,4521045027,4521045000,,,,127.049010701743,35.6826968395443,다마591430,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000670,장소,유적지,8269513,수릉원,,,60603,유명사적/유적지,4825010400104310000,경상남도,김해시,봉황동,,431,4825010400,4825052000,482504805390,분성로261번길,41,128.87547084631,35.2349638307084,마라251941,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000671,장소,유적지,8269516,수리치골성지,,,60603,유명사적/유적지,4415040024103560002,충청남도,공주시,신풍면,봉갑리,356-2,4415040024,4415040000,,,,126.895245347951,36.5192494148279,다바458358,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000672,장소,유적지,8269517,수북정,,,60603,유명사적/유적지,4476031032101470002,충청남도,부여군,규암면,규암리,147-2,4476031032,4476031000,447603259129,수북로,76,126.890435733541,36.2755141834237,다바452088,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000673,장소,유적지,8269519,수운정,,,60603,유명사적/유적지,4575036028102510001,전라북도,임실군,신덕면,금정리,251-1,4575036028,4575036000,457504631039,금정길,62-4,127.208776736005,35.6685747252804,다마736414,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000674,장소,유적지,8269520,수운정,,,60603,유명사적/유적지,4380031035200270000,충청북도,단양군,대강면,사인암리,산27,4380031035,4380031000,438004544245,사인암2길,42,128.340395488471,36.8942789767582,라바748776,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000675,장소,유적지,8269521,수원순교성지,,,60603,유명사적/유적지,4111512900103160000,경기도,수원시 팔달구,북수동,,316,4111512900,4111574000,411153012006,정조로,842,127.017179286415,37.282925632457,다사572205,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000676,장소,유적지,8269522,수원화성행궁,,,60603,유명사적/유적지,4111512300100060002,경기도,수원시 팔달구,남창동,,6-2,4111512300,4111574000,411153012006,정조로,825,127.013755631321,37.281880426724,다사568204,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000677,장소,유적지,8269523,숙정문,,,60606,비/탑/문/각,1129010100200250001,서울특별시,성북구,성북동,,산25-1,1129010100,1129052500,112904121349,성북로31가길,67,126.979114276491,37.5966545275145,다사540553,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000678,장소,유적지,8269525,순릉,성종비공혜왕후,,60603,유명사적/유적지,4148026221100010001,경기도,파주시,조리읍,봉일천리,1-1,4148026221,4148026200,,,,126.835494628885,37.7433972186869,다사414717,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000679,장소,유적지,8269526,순천왜성,,,60603,유명사적/유적지,4615031029000000000,전라남도,순천시,해룡면,신성리,,4615031029,4615031000,,,,127.58157424537,34.9069779697141,라라074569,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000680,장소,유적지,8269527,순천죽내리유적,,,60603,유명사적/유적지,4615033025200410000,전라남도,순천시,황전면,죽내리,산41,4615033025,4615033000,,,,127.440911746696,35.1138845139302,다라946798,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000681,장소,유적지,8269528,순흥어숙묘,,,60603,유명사적/유적지,4721037025100840000,경상북도,영주시,순흥면,내죽리,84,4721037025,4721037000,,,,128.579374221867,36.9248761959501,라바961812,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000682,장소,유적지,8269529,숭례문,,,60604,국보,1114011700100290000,서울특별시,중구,남대문로4가,,29,1114011700,1114054000,111402005001,세종대로,40,126.975291211237,37.5599855741693,다사536513,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000683,장소,유적지,8269530,숭의전,,,60603,유명사적/유적지,4180034022000000000,경기도,연천군,미산면,아미리,,4180034022,4180034000,,,,126.973184742399,38.0241477219343,다아537028,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000684,장소,유적지,8269532,신돌석유적지,,,60603,유명사적/유적지,4777035035200600005,경상북도,영덕군,축산면,도곡리,산60-5,4777035035,4777035000,477704754424,신돌석장군길,218,129.403991324893,36.5190390193791,마바704373,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000685,장소,유적지,8269533,무명순교자묘,,,60603,유명사적/유적지,4427025029100700003,충청남도,당진시,합덕읍,신리,70-3,4427025029,4427025000,,,,126.771610291313,36.7630161795786,다바349630,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000686,장소,유적지,8269535,신무유적지,,,60603,유명사적/유적지,4375025032103540002,충청북도,진천군,진천읍,문봉리,354-2,4375025032,4375025000,,,,127.386669194072,36.8488191153359,다바898722,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000687,장소,유적지,8269538,신암리공소성지,,,60603,유명사적/유적지,4163032023100070007,경기도,양주시,남면,매곡리,7-7,4163032023,4163032000,416304436466,휴암로451번길,156-25,126.961984292489,37.9005698956245,다사527891,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000000688,장소,유적지,8269539,신유장군유적지,,,60603,유명사적/유적지,4785036030200210006,경상북도,칠곡군,약목면,남계리,산21-6,4785036030,4785036000,478503322016,신유로,172,128.349816296497,36.027536040961,라마765815,20240104,KT,KC_507_LLR_HISTST_2023,20231220
